region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
266,2017-01-01 00:00:00,0.000000,,,,,,64,0.4.7,18.169827,17.712450,20880,19
266,2017-01-01 00:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,15
266,2017-01-01 01:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,19
266,2017-01-01 01:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,19
266,2017-01-01 02:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16731,16
266,2017-01-01 02:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16731,16
266,2017-01-01 03:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,21
266,2017-01-01 03:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,19
266,2017-01-01 04:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,17
266,2017-01-01 04:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16731,16
266,2017-01-01 05:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16731,16
266,2017-01-01 05:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,20
266,2017-01-01 06:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16731,16
266,2017-01-01 06:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16731,18
266,2017-01-01 07:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16732,18
266,2017-01-01 07:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16731,19
266,2017-01-01 08:00:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16734,19
266,2017-01-01 08:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16772,19
266,2017-01-01 09:00:00,0.000002,,,,,,64,0.4.7,18.169826,17.712051,16858,19
266,2017-01-01 09:30:00,0.001585,,,,,,64,0.4.7,18.169826,17.712051,16898,17
266,2017-01-01 10:00:00,0.026106,,,,,,64,0.4.7,18.169826,17.712051,16888,16
266,2017-01-01 10:30:00,0.059110,,,,,,64,0.4.7,18.169826,17.712051,16896,16
266,2017-01-01 11:00:00,0.084736,,,,,,64,0.4.7,18.169826,17.712051,16961,18
266,2017-01-01 11:30:00,0.190297,,,,,,64,0.4.7,18.169826,17.712051,16995,17
266,2017-01-01 12:00:00,0.360333,,,,,,64,0.4.7,18.169826,17.712051,17005,16
266,2017-01-01 12:30:00,0.990717,,,,,,64,0.4.7,18.169826,17.712051,17008,20
266,2017-01-01 13:00:00,1.413050,,,,,,64,0.4.7,18.169826,17.712051,16996,16
266,2017-01-01 13:30:00,1.010320,,,,,,64,0.4.7,18.169826,17.712051,16998,18
266,2017-01-01 14:00:00,0.985934,,,,,,64,0.4.7,18.169826,17.712051,16995,20
266,2017-01-01 14:30:00,1.137340,,,,,,64,0.4.7,18.169826,17.712051,16926,16
266,2017-01-01 15:00:00,1.765230,,,,,,64,0.4.7,18.169826,17.712051,16914,18
266,2017-01-01 15:30:00,1.108990,,,,,,64,0.4.7,18.169826,17.712051,16863,24
266,2017-01-01 16:00:00,0.582597,,,,,,64,0.4.7,18.169826,17.712051,16713,16
266,2017-01-01 16:30:00,0.136960,,,,,,64,0.4.7,18.169826,17.712051,16624,17
266,2017-01-01 17:00:00,0.000592,,,,,,64,0.4.7,18.169826,17.712051,16727,19
266,2017-01-01 17:30:00,0.000000,,,,,,64,0.4.7,18.169826,17.712051,16729,19
