region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
266,2018-01-01 00:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20810,15
266,2018-01-01 00:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20859,15
266,2018-01-01 01:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20858,14
266,2018-01-01 01:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20858,14
266,2018-01-01 02:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20858,13
266,2018-01-01 02:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20859,14
266,2018-01-01 03:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20859,14
266,2018-01-01 03:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20859,14
266,2018-01-01 04:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20859,14
266,2018-01-01 04:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20859,13
266,2018-01-01 05:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20858,14
266,2018-01-01 05:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.142122,20857,14
266,2018-01-01 06:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20860,37
266,2018-01-01 06:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20859,14
266,2018-01-01 07:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20859,14
266,2018-01-01 07:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20857,15
266,2018-01-01 08:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20859,14
266,2018-01-01 08:30:00,0.000037,,,,,,64,0.4.7,18.762498,18.141703,20832,18
266,2018-01-01 09:00:00,0.136602,,,,,,64,0.4.7,18.762498,18.141703,20874,37
266,2018-01-01 09:30:00,0.463002,,,,,,64,0.4.7,18.762498,18.141703,20854,44
266,2018-01-01 10:00:00,0.316211,,,,,,64,0.4.7,18.762498,18.141703,20854,33
266,2018-01-01 10:30:00,0.406768,,,,,,64,0.4.7,18.762498,18.141703,20849,52
266,2018-01-01 11:00:00,0.623184,,,,,,64,0.4.7,18.762498,18.141703,20860,36
266,2018-01-01 11:30:00,0.761048,,,,,,64,0.4.7,18.762498,18.141703,20859,17
266,2018-01-01 12:00:00,1.408930,,,,,,64,0.4.7,18.762498,18.141703,20880,30
266,2018-01-01 12:30:00,5.803900,,,,,,64,0.4.7,18.762498,18.141703,20882,24
266,2018-01-01 13:00:00,6.575900,,,,,,64,0.4.7,18.762498,18.141703,20881,50
266,2018-01-01 13:30:00,5.045410,,,,,,64,0.4.7,18.762498,18.141703,20869,22
266,2018-01-01 14:00:00,0.411912,,,,,,64,0.4.7,18.762498,18.141703,20862,57
266,2018-01-01 14:30:00,0.247410,,,,,,64,0.4.7,18.762498,18.141703,20848,38
266,2018-01-01 15:00:00,0.178164,,,,,,64,0.4.7,18.762498,18.141703,20853,20
266,2018-01-01 15:30:00,0.047426,,,,,,64,0.4.7,18.762498,18.141703,20836,38
266,2018-01-01 16:00:00,0.000706,,,,,,64,0.4.7,18.762498,18.141703,20797,20
266,2018-01-01 16:30:00,0.000058,,,,,,64,0.4.7,18.762498,18.141703,20816,16
266,2018-01-01 17:00:00,0.000057,,,,,,64,0.4.7,18.762498,18.141703,20857,22
266,2018-01-01 17:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20858,14
266,2018-01-01 18:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20858,14
266,2018-01-01 18:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20858,14
266,2018-01-01 19:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20858,14
266,2018-01-01 19:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20859,16
266,2018-01-01 20:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20858,15
266,2018-01-01 20:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20857,14
266,2018-01-01 21:00:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20857,15
266,2018-01-01 21:30:00,0.000000,,,,,,64,0.4.7,18.762498,18.141703,20857,14
