region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
247,2016-01-01 00:00:00,0.000000,,,,,,64,0.4.7,8.241311,8.080808,16772,15
247,2016-01-01 00:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16739,19
247,2016-01-01 01:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16740,20
247,2016-01-01 01:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,18
247,2016-01-01 02:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,20
247,2016-01-01 02:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16742,18
247,2016-01-01 03:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16742,19
247,2016-01-01 03:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,18
247,2016-01-01 04:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,18
247,2016-01-01 04:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,18
247,2016-01-01 05:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16742,19
247,2016-01-01 05:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16742,19
247,2016-01-01 06:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,21
247,2016-01-01 06:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16740,21
247,2016-01-01 07:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16740,18
247,2016-01-01 07:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16740,17
247,2016-01-01 08:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16748,18
247,2016-01-01 08:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16797,20
247,2016-01-01 09:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16921,19
247,2016-01-01 09:30:00,0.011953,,,,,,64,0.4.7,8.241175,8.080494,17009,19
247,2016-01-01 10:00:00,0.111473,,,,,,64,0.4.7,8.241175,8.080494,16991,21
247,2016-01-01 10:30:00,0.298787,,,,,,64,0.4.7,8.241175,8.080494,16904,19
247,2016-01-01 11:00:00,0.423851,,,,,,64,0.4.7,8.241175,8.080494,16984,19
247,2016-01-01 11:30:00,0.460538,,,,,,64,0.4.7,8.241175,8.080494,16968,18
247,2016-01-01 12:00:00,0.458183,,,,,,64,0.4.7,8.241175,8.080494,17054,19
247,2016-01-01 12:30:00,0.447110,,,,,,64,0.4.7,8.241175,8.080494,17047,20
247,2016-01-01 13:00:00,0.424858,,,,,,64,0.4.7,8.241175,8.080494,17047,19
247,2016-01-01 13:30:00,0.352011,,,,,,64,0.4.7,8.241175,8.080494,17037,19
247,2016-01-01 14:00:00,0.341158,,,,,,64,0.4.7,8.241175,8.080494,17050,20
247,2016-01-01 14:30:00,0.366408,,,,,,64,0.4.7,8.241175,8.080494,17050,20
247,2016-01-01 15:00:00,0.246910,,,,,,64,0.4.7,8.241175,8.080494,17032,19
247,2016-01-01 15:30:00,0.119538,,,,,,64,0.4.7,8.241175,8.080494,17006,19
247,2016-01-01 16:00:00,0.025895,,,,,,64,0.4.7,8.241175,8.080494,16810,21
247,2016-01-01 16:30:00,0.000127,,,,,,64,0.4.7,8.241175,8.080494,16734,20
247,2016-01-01 17:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16734,18
247,2016-01-01 17:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16735,21
247,2016-01-01 18:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16737,18
247,2016-01-01 18:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16736,18
247,2016-01-01 19:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16737,20
247,2016-01-01 19:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16737,20
247,2016-01-01 20:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,19
247,2016-01-01 20:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16742,18
247,2016-01-01 21:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16740,18
247,2016-01-01 21:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16739,18
247,2016-01-01 22:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16739,18
247,2016-01-01 22:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,19
247,2016-01-01 23:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16742,19
247,2016-01-01 23:30:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16741,21
247,2016-01-02 00:00:00,0.000000,,,,,,64,0.4.7,8.241175,8.080494,16751,19
247,2016-01-02 00:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15555,19
247,2016-01-02 01:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15557,19
247,2016-01-02 01:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15558,18
247,2016-01-02 02:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15558,18
247,2016-01-02 02:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15558,18
247,2016-01-02 03:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15557,20
247,2016-01-02 03:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15558,19
247,2016-01-02 04:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15558,19
247,2016-01-02 04:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15558,20
247,2016-01-02 05:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15557,19
247,2016-01-02 05:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15557,19
247,2016-01-02 06:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15557,19
247,2016-01-02 06:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15558,17
247,2016-01-02 07:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,17
247,2016-01-02 07:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,18
247,2016-01-02 08:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,19
247,2016-01-02 08:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15577,20
247,2016-01-02 09:00:00,0.000111,,,,,,64,0.4.7,8.241172,8.080311,15694,18
247,2016-01-02 09:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15756,17
247,2016-01-02 10:00:00,0.000012,,,,,,64,0.4.7,8.241172,8.080311,15794,17
247,2016-01-02 10:30:00,0.044889,,,,,,64,0.4.7,8.241172,8.080311,15806,19
247,2016-01-02 11:00:00,0.107254,,,,,,64,0.4.7,8.241172,8.080311,15845,20
247,2016-01-02 11:30:00,0.266724,,,,,,64,0.4.7,8.241172,8.080311,15826,20
247,2016-01-02 12:00:00,0.361108,,,,,,64,0.4.7,8.241172,8.080311,15819,18
247,2016-01-02 12:30:00,0.382798,,,,,,64,0.4.7,8.241172,8.080311,15833,18
247,2016-01-02 13:00:00,1.182790,,,,,,64,0.4.7,8.241172,8.080311,15814,18
247,2016-01-02 13:30:00,0.728250,,,,,,64,0.4.7,8.241172,8.080311,15844,18
247,2016-01-02 14:00:00,0.314401,,,,,,64,0.4.7,8.241172,8.080311,15766,18
247,2016-01-02 14:30:00,0.264211,,,,,,64,0.4.7,8.241172,8.080311,15766,19
247,2016-01-02 15:00:00,0.182492,,,,,,64,0.4.7,8.241172,8.080311,15745,18
247,2016-01-02 15:30:00,0.099296,,,,,,64,0.4.7,8.241172,8.080311,15724,17
247,2016-01-02 16:00:00,0.026697,,,,,,64,0.4.7,8.241172,8.080311,15641,17
247,2016-01-02 16:30:00,0.001315,,,,,,64,0.4.7,8.241172,8.080311,15545,18
247,2016-01-02 17:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15554,17
247,2016-01-02 17:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15554,18
247,2016-01-02 18:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15555,17
247,2016-01-02 18:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15554,18
247,2016-01-02 19:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15554,21
247,2016-01-02 19:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15555,18
247,2016-01-02 20:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,17
247,2016-01-02 20:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,17
247,2016-01-02 21:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15555,18
247,2016-01-02 21:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,18
247,2016-01-02 22:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,18
247,2016-01-02 22:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,17
247,2016-01-02 23:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,17
247,2016-01-02 23:30:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15556,18
247,2016-01-03 00:00:00,0.000000,,,,,,64,0.4.7,8.241172,8.080311,15544,19
247,2016-01-03 00:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,18
247,2016-01-03 01:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,17
247,2016-01-03 01:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,17
247,2016-01-03 02:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14241,16
247,2016-01-03 02:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14241,17
247,2016-01-03 03:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14241,19
247,2016-01-03 03:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14239,17
247,2016-01-03 04:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,17
247,2016-01-03 04:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,18
247,2016-01-03 05:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,17
247,2016-01-03 05:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,17
247,2016-01-03 06:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14240,17
247,2016-01-03 06:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14238,20
247,2016-01-03 07:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14238,19
247,2016-01-03 07:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14238,16
247,2016-01-03 08:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14245,17
247,2016-01-03 08:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14258,18
247,2016-01-03 09:00:00,0.000248,,,,,,64,0.4.7,8.241170,8.080128,14279,20
247,2016-01-03 09:30:00,0.001749,,,,,,64,0.4.7,8.241170,8.080128,14432,17
247,2016-01-03 10:00:00,0.076910,,,,,,64,0.4.7,8.241170,8.080128,14464,19
247,2016-01-03 10:30:00,0.169287,,,,,,64,0.4.7,8.241170,8.080128,14450,17
247,2016-01-03 11:00:00,0.167948,,,,,,64,0.4.7,8.241170,8.080128,14420,17
247,2016-01-03 11:30:00,0.119223,,,,,,64,0.4.7,8.241170,8.080128,14431,18
247,2016-01-03 12:00:00,0.098790,,,,,,64,0.4.7,8.241170,8.080128,14402,21
247,2016-01-03 12:30:00,0.096037,,,,,,64,0.4.7,8.241170,8.080128,14413,18
247,2016-01-03 13:00:00,0.132201,,,,,,64,0.4.7,8.241170,8.080128,14425,18
247,2016-01-03 13:30:00,0.164877,,,,,,64,0.4.7,8.241170,8.080128,14385,17
247,2016-01-03 14:00:00,0.071605,,,,,,64,0.4.7,8.241170,8.080128,14396,17
247,2016-01-03 14:30:00,0.024128,,,,,,64,0.4.7,8.241170,8.080128,14414,17
247,2016-01-03 15:00:00,0.017468,,,,,,64,0.4.7,8.241170,8.080128,14411,18
247,2016-01-03 15:30:00,0.002928,,,,,,64,0.4.7,8.241170,8.080128,14363,17
247,2016-01-03 16:00:00,0.000155,,,,,,64,0.4.7,8.241170,8.080128,14301,17
247,2016-01-03 16:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14228,17
247,2016-01-03 17:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,19
247,2016-01-03 17:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14233,16
247,2016-01-03 18:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14226,16
247,2016-01-03 18:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,16
247,2016-01-03 19:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,18
247,2016-01-03 19:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,16
247,2016-01-03 20:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,17
247,2016-01-03 20:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,18
247,2016-01-03 21:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14235,16
247,2016-01-03 21:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14235,17
247,2016-01-03 22:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,16
247,2016-01-03 22:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14235,16
247,2016-01-03 23:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14236,17
247,2016-01-03 23:30:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14234,18
247,2016-01-04 00:00:00,0.000000,,,,,,64,0.4.7,8.241170,8.080128,14238,17
247,2016-01-04 00:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16619,17
247,2016-01-04 01:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16619,17
247,2016-01-04 01:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16619,17
247,2016-01-04 02:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16622,17
247,2016-01-04 02:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16622,18
247,2016-01-04 03:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16620,18
247,2016-01-04 03:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16620,18
247,2016-01-04 04:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16619,19
247,2016-01-04 04:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16621,17
247,2016-01-04 05:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16622,17
247,2016-01-04 05:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16621,18
247,2016-01-04 06:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16620,21
247,2016-01-04 06:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16617,20
247,2016-01-04 07:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16618,17
247,2016-01-04 07:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16618,17
247,2016-01-04 08:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16619,18
247,2016-01-04 08:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16657,19
247,2016-01-04 09:00:00,0.000481,,,,,,64,0.4.7,8.251701,8.090480,16756,17
247,2016-01-04 09:30:00,0.010672,,,,,,64,0.4.7,8.251701,8.090480,16857,19
247,2016-01-04 10:00:00,0.128328,,,,,,64,0.4.7,8.251701,8.090480,16849,17
247,2016-01-04 10:30:00,0.336759,,,,,,64,0.4.7,8.251701,8.090480,16899,17
247,2016-01-04 11:00:00,0.284275,,,,,,64,0.4.7,8.251701,8.090480,16926,18
247,2016-01-04 11:30:00,0.263673,,,,,,64,0.4.7,8.251701,8.090480,16930,21
247,2016-01-04 12:00:00,0.569539,,,,,,64,0.4.7,8.251701,8.090480,16921,18
247,2016-01-04 12:30:00,0.505100,,,,,,64,0.4.7,8.251701,8.090480,16900,18
247,2016-01-04 13:00:00,0.375274,,,,,,64,0.4.7,8.251701,8.090480,16934,18
247,2016-01-04 13:30:00,0.343564,,,,,,64,0.4.7,8.251701,8.090480,16921,18
247,2016-01-04 14:00:00,0.425173,,,,,,64,0.4.7,8.251701,8.090480,16916,17
247,2016-01-04 14:30:00,0.263281,,,,,,64,0.4.7,8.251701,8.090480,16883,18
247,2016-01-04 15:00:00,0.164355,,,,,,64,0.4.7,8.251701,8.090480,16843,19
247,2016-01-04 15:30:00,0.084672,,,,,,64,0.4.7,8.251701,8.090480,16844,17
247,2016-01-04 16:00:00,0.006808,,,,,,64,0.4.7,8.251701,8.090480,16774,17
247,2016-01-04 16:30:00,0.000229,,,,,,64,0.4.7,8.251701,8.090480,16605,18
247,2016-01-04 17:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16610,18
247,2016-01-04 17:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16609,18
247,2016-01-04 18:00:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16612,17
247,2016-01-04 18:30:00,0.000000,,,,,,64,0.4.7,8.251701,8.090480,16611,17
