region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
247,2015-01-01 00:00:00,0.000000,,,,,,64,0.4.7,6.549745,6.444852,10103,13
247,2015-01-01 00:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9002,11
247,2015-01-01 01:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9002,11
247,2015-01-01 01:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9002,11
247,2015-01-01 02:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9002,11
247,2015-01-01 02:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9002,10
247,2015-01-01 03:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9002,11
247,2015-01-01 03:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9002,11
247,2015-01-01 04:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 04:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 05:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 05:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 06:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,10
247,2015-01-01 06:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9000,10
247,2015-01-01 07:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9000,11
247,2015-01-01 07:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9000,10
247,2015-01-01 08:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9004,11
247,2015-01-01 08:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9032,11
247,2015-01-01 09:00:00,0.000166,,,,,,64,0.4.7,6.549743,6.444708,9069,11
247,2015-01-01 09:30:00,0.012658,,,,,,64,0.4.7,6.549743,6.444708,9118,12
247,2015-01-01 10:00:00,0.070029,,,,,,64,0.4.7,6.549743,6.444708,9150,11
247,2015-01-01 10:30:00,0.138613,,,,,,64,0.4.7,6.549743,6.444708,9155,11
247,2015-01-01 11:00:00,0.197619,,,,,,64,0.4.7,6.549743,6.444708,9161,11
247,2015-01-01 11:30:00,0.239222,,,,,,64,0.4.7,6.549743,6.444708,9179,11
247,2015-01-01 12:00:00,0.321909,,,,,,64,0.4.7,6.549743,6.444708,9182,11
247,2015-01-01 12:30:00,0.291948,,,,,,64,0.4.7,6.549743,6.444708,9191,11
247,2015-01-01 13:00:00,0.278270,,,,,,64,0.4.7,6.549743,6.444708,9187,11
247,2015-01-01 13:30:00,0.187995,,,,,,64,0.4.7,6.549743,6.444708,9163,11
247,2015-01-01 14:00:00,0.105568,,,,,,64,0.4.7,6.549743,6.444708,9153,11
247,2015-01-01 14:30:00,0.069053,,,,,,64,0.4.7,6.549743,6.444708,9169,12
247,2015-01-01 15:00:00,0.017688,,,,,,64,0.4.7,6.549743,6.444708,9146,11
247,2015-01-01 15:30:00,0.001765,,,,,,64,0.4.7,6.549743,6.444708,9123,11
247,2015-01-01 16:00:00,0.000474,,,,,,64,0.4.7,6.549743,6.444708,9032,11
247,2015-01-01 16:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9003,11
247,2015-01-01 17:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 17:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9000,10
247,2015-01-01 18:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,8999,10
247,2015-01-01 18:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,8999,11
247,2015-01-01 19:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,8999,10
247,2015-01-01 19:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,8999,11
247,2015-01-01 20:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 20:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9000,11
247,2015-01-01 21:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 21:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-01 22:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,10
247,2015-01-01 22:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,10
247,2015-01-01 23:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9000,11
247,2015-01-01 23:30:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9001,11
247,2015-01-02 00:00:00,0.000000,,,,,,64,0.4.7,6.549743,6.444708,9038,11
247,2015-01-02 00:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,14
247,2015-01-02 01:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 01:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 02:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 02:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 03:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 03:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 04:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 04:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10424,14
247,2015-01-02 05:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10424,14
247,2015-01-02 05:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,14
247,2015-01-02 06:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 06:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,14
247,2015-01-02 07:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,13
247,2015-01-02 07:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10424,14
247,2015-01-02 08:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,14
247,2015-01-02 08:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10446,14
247,2015-01-02 09:00:00,0.005667,,,,,,64,0.4.7,6.549731,6.444552,10529,14
247,2015-01-02 09:30:00,0.073067,,,,,,64,0.4.7,6.549731,6.444552,10586,14
247,2015-01-02 10:00:00,0.293136,,,,,,64,0.4.7,6.549731,6.444552,10615,14
247,2015-01-02 10:30:00,0.715059,,,,,,64,0.4.7,6.549731,6.444552,10617,14
247,2015-01-02 11:00:00,0.850521,,,,,,64,0.4.7,6.549731,6.444552,10619,15
247,2015-01-02 11:30:00,1.071670,,,,,,64,0.4.7,6.549731,6.444552,10618,15
247,2015-01-02 12:00:00,1.504710,,,,,,64,0.4.7,6.549731,6.444552,10618,14
247,2015-01-02 12:30:00,1.751040,,,,,,64,0.4.7,6.549731,6.444552,10618,14
247,2015-01-02 13:00:00,1.738710,,,,,,64,0.4.7,6.549731,6.444552,10619,14
247,2015-01-02 13:30:00,1.671930,,,,,,64,0.4.7,6.549731,6.444552,10618,14
247,2015-01-02 14:00:00,1.410570,,,,,,64,0.4.7,6.549731,6.444552,10620,14
247,2015-01-02 14:30:00,1.536780,,,,,,64,0.4.7,6.549731,6.444552,10620,14
247,2015-01-02 15:00:00,1.195250,,,,,,64,0.4.7,6.549731,6.444552,10617,14
247,2015-01-02 15:30:00,0.709100,,,,,,64,0.4.7,6.549731,6.444552,10615,14
247,2015-01-02 16:00:00,0.310072,,,,,,64,0.4.7,6.549731,6.444552,10585,14
247,2015-01-02 16:30:00,0.022124,,,,,,64,0.4.7,6.549731,6.444552,10409,14
247,2015-01-02 17:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10419,14
247,2015-01-02 17:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10421,14
247,2015-01-02 18:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10421,14
247,2015-01-02 18:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10421,14
247,2015-01-02 19:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10419,13
247,2015-01-02 19:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10421,14
247,2015-01-02 20:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10422,13
247,2015-01-02 20:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10424,14
247,2015-01-02 21:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10424,14
247,2015-01-02 21:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,14
247,2015-01-02 22:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,13
247,2015-01-02 22:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10425,14
247,2015-01-02 23:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-02 23:30:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10426,14
247,2015-01-03 00:00:00,0.000000,,,,,,64,0.4.7,6.549731,6.444552,10466,14
