region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
247,2017-01-01 00:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415922,20880,19
247,2017-01-01 00:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,15
247,2017-01-01 01:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,19
247,2017-01-01 01:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,19
247,2017-01-01 02:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16731,16
247,2017-01-01 02:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16731,16
247,2017-01-01 03:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,21
247,2017-01-01 03:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,19
247,2017-01-01 04:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,17
247,2017-01-01 04:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16731,16
247,2017-01-01 05:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16731,16
247,2017-01-01 05:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,20
247,2017-01-01 06:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16731,16
247,2017-01-01 06:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16731,18
247,2017-01-01 07:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16732,18
247,2017-01-01 07:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16731,19
247,2017-01-01 08:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16734,19
247,2017-01-01 08:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16772,19
247,2017-01-01 09:00:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16858,19
247,2017-01-01 09:30:00,0.000000,,,,,,64,0.4.7,8.644662,8.415733,16898,17
247,2017-01-01 10:00:00,0.002699,,,,,,64,0.4.7,8.644662,8.415733,16888,16
247,2017-01-01 10:30:00,0.020512,,,,,,64,0.4.7,8.644662,8.415733,16896,16
247,2017-01-01 11:00:00,0.073598,,,,,,64,0.4.7,8.644662,8.415733,16961,18
247,2017-01-01 11:30:00,0.152914,,,,,,64,0.4.7,8.644662,8.415733,16995,17
247,2017-01-01 12:00:00,0.331683,,,,,,64,0.4.7,8.644662,8.415733,17005,16
247,2017-01-01 12:30:00,0.614695,,,,,,64,0.4.7,8.644662,8.415733,17008,20
247,2017-01-01 13:00:00,0.710290,,,,,,64,0.4.7,8.644662,8.415733,16996,16
247,2017-01-01 13:30:00,0.682145,,,,,,64,0.4.7,8.644662,8.415733,16998,18
247,2017-01-01 14:00:00,0.875775,,,,,,64,0.4.7,8.644662,8.415733,16995,20
247,2017-01-01 14:30:00,0.739939,,,,,,64,0.4.7,8.644662,8.415733,16926,16
247,2017-01-01 15:00:00,0.762800,,,,,,64,0.4.7,8.644662,8.415733,16914,18
247,2017-01-01 15:30:00,0.685546,,,,,,64,0.4.7,8.644662,8.415733,16863,24
247,2017-01-01 16:00:00,0.391799,,,,,,64,0.4.7,8.644662,8.415733,16713,16
247,2017-01-01 16:30:00,0.069362,,,,,,64,0.4.7,8.644662,8.415733,16624,17
247,2017-01-01 17:00:00,0.000130,,,,,,64,0.4.7,8.644662,8.415733,16727,19
