region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
0,2018-01-01 00:00:00,0.014,,6170,,0,0.029,46,0.1.5b,12910,12590,8981,22
0,2018-01-01 00:30:00,0.00784,,5950,,0,0.016,46,0.1.5b,12910,12590,8921,20
0,2018-01-01 01:00:00,0.00175,,9440,,0,0.00464,46,0.1.5b,12910,12590,8915,20
0,2018-01-01 01:30:00,0.0036,,6680,,0,0.00778,46,0.1.5b,12910,12590,8915,19
0,2018-01-01 02:00:00,0.00175,,9440,,0,0.00464,46,0.1.5b,12910,12590,8915,19
0,2018-01-01 02:30:00,0.0035,,6680,,0,0.00758,46,0.1.5b,12910,12590,8921,20
0,2018-01-01 03:00:00,0.00539,,5460,,0.000269,0.0105,46,0.1.5b,12910,12590,8921,19
0,2018-01-01 03:30:00,0.0056,,6980,,0,0.0124,46,0.1.5b,12910,12590,8921,20
0,2018-01-01 04:00:00,0.00948,,5740,,0.00000336,0.019,46,0.1.5b,12910,12590,8921,20
0,2018-01-01 04:30:00,0.00584,,7190,,0,0.0132,46,0.1.5b,12910,12590,8921,20
0,2018-01-01 05:00:00,0.00597,,7240,,0,0.0135,46,0.1.5b,12910,12590,8916,20
0,2018-01-01 05:30:00,0.00585,,7320,,0,0.0133,46,0.1.5b,12910,12590,8916,19
0,2018-01-01 06:00:00,0.00453,,9440,,0,0.012,46,0.1.5b,12910,12590,8917,20
0,2018-01-01 06:30:00,0,,,,,,46,0.1.5b,12910,12590,8911,19
0,2018-01-01 07:00:00,0.00708,,5680,,0.0000729,0.0141,46,0.1.5b,12910,12590,8911,19
0,2018-01-01 07:30:00,0.00175,,9440,,0,0.00464,46,0.1.5b,12910,12590,8913,19
0,2018-01-01 08:00:00,0.00356,,5670,,0.000044,0.00708,46,0.1.5b,12910,12590,8920,19
0,2018-01-01 08:30:00,5.88,,325,,5.55,6.22,46,0.1.5b,12910,12590,8999,20
0,2018-01-01 09:00:00,114,,123,,112,117,46,0.1.5b,12910,12590,9088,20
0,2018-01-01 09:30:00,372,,101,,366,379,46,0.1.5b,12910,12590,9084,20
0,2018-01-01 10:00:00,626,,111,,614,638,46,0.1.5b,12910,12590,9090,20
0,2018-01-01 10:30:00,785,,101,,771,799,46,0.1.5b,12910,12590,9076,20
0,2018-01-01 11:00:00,986,,93,,970,1000,46,0.1.5b,12910,12590,9110,20
0,2018-01-01 11:30:00,1230,,100,,1210,1250,46,0.1.5b,12910,12590,9111,20
0,2018-01-01 12:00:00,1500,,107,,1470,1530,46,0.1.5b,12910,12590,9120,20
0,2018-01-01 12:30:00,1810,,103,,1770,1840,46,0.1.5b,12910,12590,9139,20
0,2018-01-01 13:00:00,1780,,103,,1750,1810,46,0.1.5b,12910,12590,9132,20
0,2018-01-01 13:30:00,1660,,102,,1630,1690,46,0.1.5b,12910,12590,9127,20
0,2018-01-01 14:00:00,1320,,106,,1300,1350,46,0.1.5b,12910,12590,9127,20
0,2018-01-01 14:30:00,1310,,90.6,,1290,1330,46,0.1.5b,12910,12590,9107,20
