region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
0,2017-01-03 05:00:00,0,,,,,,46,0.1.5b,11870,11650,10088,24
0,2017-01-03 05:30:00,0,,,,,,46,0.1.5b,11870,11650,10088,24
0,2017-01-03 06:00:00,0,,,,,,46,0.1.5b,11870,11650,10088,24
0,2017-01-03 06:30:00,0,,,,,,46,0.1.5b,11870,11650,10088,25
0,2017-01-03 07:00:00,0,,,,,,46,0.1.5b,11870,11650,10088,24
0,2017-01-03 07:30:00,0.00512,,7820,,0,0.0117,46,0.1.5b,11870,11650,10088,25
0,2017-01-03 08:00:00,0.00376,,5620,,0.000309,0.00722,46,0.1.5b,11870,11650,10135,23
0,2017-01-03 08:30:00,5.09,,369,,4.78,5.39,46,0.1.5b,11870,11650,10412,23
0,2017-01-03 09:00:00,123,,217,,118,127,46,0.1.5b,11870,11650,10586,23
0,2017-01-03 09:30:00,503,,148,,491,515,46,0.1.5b,11870,11650,10604,22
0,2017-01-03 10:00:00,969,,118,,951,987,46,0.1.5b,11870,11650,10576,23
0,2017-01-03 10:30:00,1390,,103,,1370,1410,46,0.1.5b,11870,11650,10581,24
0,2017-01-03 11:00:00,1840,,89.4,,1810,1860,46,0.1.5b,11870,11650,10581,24
0,2017-01-03 11:30:00,2020,,86.3,,1990,2050,46,0.1.5b,11870,11650,10576,24
0,2017-01-03 12:00:00,2130,,82.2,,2100,2160,46,0.1.5b,11870,11650,10576,25
0,2017-01-03 12:30:00,2050,,78.1,,2030,2080,46,0.1.5b,11870,11650,10581,25
0,2017-01-03 13:00:00,2230,,70.7,,2210,2260,46,0.1.5b,11870,11650,10591,25
0,2017-01-03 13:30:00,1910,,78.1,,1890,1940,46,0.1.5b,11870,11650,10582,25
0,2017-01-03 14:00:00,1650,,84,,1620,1670,46,0.1.5b,11870,11650,10594,24
0,2017-01-03 14:30:00,1210,,99.4,,1200,1230,46,0.1.5b,11870,11650,10591,25
0,2017-01-03 15:00:00,910,,111,,894,926,46,0.1.5b,11870,11650,10592,23
0,2017-01-03 15:30:00,611,,116,,600,622,46,0.1.5b,11870,11650,10596,23
0,2017-01-03 16:00:00,258,,141,,252,264,46,0.1.5b,11870,11650,10470,24
0,2017-01-03 16:30:00,56.1,,205,,54.2,58,46,0.1.5b,11870,11650,10149,23
0,2017-01-03 17:00:00,3.86,,368,,3.63,4.1,46,0.1.5b,11870,11650,10088,24
0,2017-01-03 17:30:00,0.0417,,4260,,0.0126,0.0707,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 18:00:00,0,,,,,,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 18:30:00,0,,,,,,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 19:00:00,0.0014,,10000,,0,0.00371,46,0.1.5b,11870,11650,10088,24
0,2017-01-03 19:30:00,0,,,,,,46,0.1.5b,11870,11650,10088,22
0,2017-01-03 20:00:00,0.0015,,10000,,0,0.00395,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 20:30:00,0.000208,,10000,,0,0.000549,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 21:00:00,0.0015,,10000,,0,0.00397,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 21:30:00,0,,,,,,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 22:00:00,0,,,,,,46,0.1.5b,11870,11650,10088,24
0,2017-01-03 22:30:00,0.00151,,10000,,0,0.00399,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 23:00:00,0,,,,,,46,0.1.5b,11870,11650,10088,23
0,2017-01-03 23:30:00,0,,,,,,46,0.1.5b,11870,11650,10088,24
0,2017-01-04 00:00:00,0,,,,,,46,0.1.5b,11880,11660,10103,25
0,2017-01-04 00:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 01:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 01:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 02:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 02:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 03:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 03:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 04:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,22
0,2017-01-04 04:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,22
0,2017-01-04 05:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 05:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 06:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 06:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 07:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 07:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 08:00:00,0.000115,,9970,,0,0.000304,46,0.1.5b,11880,11660,9947,22
0,2017-01-04 08:30:00,0.129,,1870,,0.0891,0.168,46,0.1.5b,11880,11660,10036,22
0,2017-01-04 09:00:00,10.4,,287,,9.93,10.9,46,0.1.5b,11880,11660,10368,23
0,2017-01-04 09:30:00,101,,164,,98.5,104,46,0.1.5b,11880,11660,10400,24
0,2017-01-04 10:00:00,300,,116,,294,305,46,0.1.5b,11880,11660,10407,24
0,2017-01-04 10:30:00,718,,105,,706,731,46,0.1.5b,11880,11660,10407,25
0,2017-01-04 11:00:00,1120,,98.4,,1100,1140,46,0.1.5b,11880,11660,10395,24
0,2017-01-04 11:30:00,1460,,91.3,,1440,1490,46,0.1.5b,11880,11660,10406,25
0,2017-01-04 12:00:00,1610,,83.5,,1590,1640,46,0.1.5b,11880,11660,10403,24
0,2017-01-04 12:30:00,1500,,86.5,,1470,1520,46,0.1.5b,11880,11660,10397,25
0,2017-01-04 13:00:00,1630,,82.3,,1610,1650,46,0.1.5b,11880,11660,10404,23
0,2017-01-04 13:30:00,1930,,85.8,,1900,1950,46,0.1.5b,11880,11660,10404,23
0,2017-01-04 14:00:00,1870,,81.6,,1840,1890,46,0.1.5b,11880,11660,10401,23
0,2017-01-04 14:30:00,1840,,80.2,,1810,1860,46,0.1.5b,11880,11660,10393,24
0,2017-01-04 15:00:00,1240,,95.3,,1220,1260,46,0.1.5b,11880,11660,10402,24
0,2017-01-04 15:30:00,755,,114,,741,769,46,0.1.5b,11880,11660,10389,24
0,2017-01-04 16:00:00,340,,131,,332,347,46,0.1.5b,11880,11660,10286,25
0,2017-01-04 16:30:00,47.5,,153,,46.3,48.7,46,0.1.5b,11880,11660,9964,24
0,2017-01-04 17:00:00,1.16,,496,,1.07,1.26,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 17:30:00,0.0199,,4870,,0.00391,0.036,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 18:00:00,0.00841,,7090,,0,0.0183,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 18:30:00,0.00841,,7090,,0,0.0183,46,0.1.5b,11880,11660,9944,22
0,2017-01-04 19:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,22
0,2017-01-04 19:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,22
0,2017-01-04 20:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 20:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 21:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 21:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,25
0,2017-01-04 22:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,23
0,2017-01-04 22:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 23:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-04 23:30:00,0,,,,,,46,0.1.5b,11880,11660,9944,24
0,2017-01-05 00:00:00,0,,,,,,46,0.1.5b,11880,11660,9944,26
0,2017-01-05 00:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 01:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,23
0,2017-01-05 01:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,23
0,2017-01-05 02:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 02:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 03:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 03:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 04:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 04:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 05:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 05:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 06:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 06:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 07:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 07:30:00,0.00018,,10100,,0,0.000477,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 08:00:00,0.00927,,7890,,0,0.0212,46,0.1.5b,11880,11660,10189,24
0,2017-01-05 08:30:00,5.77,,376,,5.42,6.12,46,0.1.5b,11880,11660,10413,24
0,2017-01-05 09:00:00,161,,190,,156,165,46,0.1.5b,11880,11660,10641,25
0,2017-01-05 09:30:00,731,,123,,717,745,46,0.1.5b,11880,11660,10637,25
0,2017-01-05 10:00:00,1620,,88.2,,1600,1640,46,0.1.5b,11880,11660,10636,24
0,2017-01-05 10:30:00,2460,,73.3,,2430,2490,46,0.1.5b,11880,11660,10633,25
0,2017-01-05 11:00:00,3160,,63.6,,3130,3190,46,0.1.5b,11880,11660,10633,25
0,2017-01-05 11:30:00,3680,,56.4,,3640,3710,46,0.1.5b,11880,11660,10631,24
0,2017-01-05 12:00:00,4020,,51.7,,3990,4060,46,0.1.5b,11880,11660,10629,25
0,2017-01-05 12:30:00,4210,,48.9,,4180,4240,46,0.1.5b,11880,11660,10633,25
0,2017-01-05 13:00:00,4170,,48.6,,4140,4200,46,0.1.5b,11880,11660,10628,24
0,2017-01-05 13:30:00,3900,,51.7,,3870,3930,46,0.1.5b,11880,11660,10636,25
0,2017-01-05 14:00:00,3500,,55.8,,3470,3530,46,0.1.5b,11880,11660,10635,25
0,2017-01-05 14:30:00,2950,,62,,2920,2970,46,0.1.5b,11880,11660,10631,25
0,2017-01-05 15:00:00,2220,,72.1,,2190,2240,46,0.1.5b,11880,11660,10635,24
0,2017-01-05 15:30:00,1360,,89.7,,1340,1380,46,0.1.5b,11880,11660,10645,24
0,2017-01-05 16:00:00,569,,120,,559,580,46,0.1.5b,11880,11660,10615,25
0,2017-01-05 16:30:00,102,,150,,99.7,105,46,0.1.5b,11880,11660,10181,24
0,2017-01-05 17:00:00,3.12,,308,,2.96,3.27,46,0.1.5b,11880,11660,10171,25
0,2017-01-05 17:30:00,0.0203,,5400,,0.0024,0.0381,46,0.1.5b,11880,11660,10171,23
0,2017-01-05 18:00:00,0.0903,,9580,,0,0.231,46,0.1.5b,11880,11660,10171,23
0,2017-01-05 18:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,23
0,2017-01-05 19:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 19:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 20:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 20:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 21:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 21:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 22:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 22:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 23:00:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-05 23:30:00,0,,,,,,46,0.1.5b,11880,11660,10171,24
0,2017-01-06 00:00:00,0,,,,,,46,0.1.5b,11890,11670,10177,26
0,2017-01-06 00:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 01:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 01:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 02:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 02:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 03:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 03:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 04:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 04:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 05:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 05:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 06:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 06:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 07:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 07:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,22
0,2017-01-06 08:00:00,0,,,,,,46,0.1.5b,11890,11670,9676,21
0,2017-01-06 08:30:00,0.169,,920,,0.143,0.195,46,0.1.5b,11890,11670,9810,22
0,2017-01-06 09:00:00,19.5,,251,,18.7,20.3,46,0.1.5b,11890,11670,10161,22
0,2017-01-06 09:30:00,137,,109,,134,139,46,0.1.5b,11890,11670,10157,21
0,2017-01-06 10:00:00,270,,83.7,,266,274,46,0.1.5b,11890,11670,10169,21
0,2017-01-06 10:30:00,454,,79.1,,448,460,46,0.1.5b,11890,11670,10153,21
0,2017-01-06 11:00:00,623,,87,,615,632,46,0.1.5b,11890,11670,10155,21
0,2017-01-06 11:30:00,700,,114,,687,713,46,0.1.5b,11890,11670,10169,22
0,2017-01-06 12:00:00,770,,99.9,,757,782,46,0.1.5b,11890,11670,10172,21
0,2017-01-06 12:30:00,761,,88,,750,772,46,0.1.5b,11890,11670,10172,23
0,2017-01-06 13:00:00,680,,92.3,,670,691,46,0.1.5b,11890,11670,10174,22
0,2017-01-06 13:30:00,586,,102,,577,596,46,0.1.5b,11890,11670,10156,22
0,2017-01-06 14:00:00,544,,105,,535,553,46,0.1.5b,11890,11670,10158,22
0,2017-01-06 14:30:00,438,,91.4,,431,444,46,0.1.5b,11890,11670,10160,23
0,2017-01-06 15:00:00,261,,80.6,,258,265,46,0.1.5b,11890,11670,10132,22
0,2017-01-06 15:30:00,140,,121,,138,143,46,0.1.5b,11890,11670,10092,22
0,2017-01-06 16:00:00,52,,161,,50.6,53.4,46,0.1.5b,11890,11670,9775,22
0,2017-01-06 16:30:00,5.24,,246,,5.02,5.45,46,0.1.5b,11890,11670,9677,21
0,2017-01-06 17:00:00,0.013,,4260,,0.00374,0.0222,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 17:30:00,0.00647,,6950,,0,0.014,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 18:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 18:30:00,0.000203,,9830,,0,0.000538,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 19:00:00,0.000393,,9830,,0,0.00104,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 19:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 20:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 20:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 21:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 21:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 22:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 22:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 23:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-06 23:30:00,0,,,,,,46,0.1.5b,11890,11670,9670,21
0,2017-01-07 00:00:00,0,,,,,,46,0.1.5b,11890,11670,9670,23
0,2017-01-07 00:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,22
0,2017-01-07 01:00:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 01:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 02:00:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 02:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 03:00:00,0,,,,,,46,0.1.5b,11890,11670,9825,22
0,2017-01-07 03:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,22
0,2017-01-07 04:00:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 04:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 05:00:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 05:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,22
0,2017-01-07 06:00:00,0,,,,,,46,0.1.5b,11890,11670,9825,22
0,2017-01-07 06:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 07:00:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 07:30:00,0,,,,,,46,0.1.5b,11890,11670,9825,23
0,2017-01-07 08:00:00,0,,,,,,46,0.1.5b,11890,11670,9828,22
