region_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
0,2016-01-01 00:00:00,0,,,,,,46,0.1.5b,9621,9491,7854,18
0,2016-01-01 00:30:00,0,,,,,,46,0.1.5b,9621,9491,7699,16
0,2016-01-01 01:00:00,0,,,,,,46,0.1.5b,9621,9491,7700,16
0,2016-01-01 01:30:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 02:00:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 02:30:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 03:00:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 03:30:00,0,,,,,,46,0.1.5b,9621,9491,7701,16
0,2016-01-01 04:00:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 04:30:00,0,,,,,,46,0.1.5b,9621,9491,7701,16
0,2016-01-01 05:00:00,0,,,,,,46,0.1.5b,9621,9491,7701,16
0,2016-01-01 05:30:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 06:00:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 06:30:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 07:00:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 07:30:00,0,,,,,,46,0.1.5b,9621,9491,7701,15
0,2016-01-01 08:00:00,0.0000218,,5070,,0.0000011,0.0000425,46,0.1.5b,9621,9491,7713,15
0,2016-01-01 08:30:00,1.34,,606,,1.19,1.5,46,0.1.5b,9621,9491,7723,16
0,2016-01-01 09:00:00,39.8,,193,,38.4,41.2,46,0.1.5b,9621,9491,8072,16
0,2016-01-01 09:30:00,210,,112,,206,214,46,0.1.5b,9621,9491,8184,16
0,2016-01-01 10:00:00,340,,93.5,,334,345,46,0.1.5b,9621,9491,8181,16
0,2016-01-01 10:30:00,486,,101,,478,495,46,0.1.5b,9621,9491,8176,16
0,2016-01-01 11:00:00,561,,74,,553,568,46,0.1.5b,9621,9491,8180,16
0,2016-01-01 11:30:00,594,,55,,588,600,46,0.1.5b,9621,9491,8185,16
0,2016-01-01 12:00:00,691,,50.2,,685,698,46,0.1.5b,9621,9491,8189,16
0,2016-01-01 12:30:00,646,,51.4,,640,652,46,0.1.5b,9621,9491,8185,16
0,2016-01-01 13:00:00,572,,53.8,,566,577,46,0.1.5b,9621,9491,8184,16
0,2016-01-01 13:30:00,451,,57.8,,446,456,46,0.1.5b,9621,9491,8182,16
0,2016-01-01 14:00:00,378,,58.3,,374,382,46,0.1.5b,9621,9491,8188,16
